STATION CODE,LOCATIONS,STATE,Temp,D.O. (mg/l),PH,CONDUCTIVITY (µmhos/cm),B.O.D. (mg/l),NITRATENAN N+ NITRITENANN (mg/l),FECAL COLIFORM (MPN/100ml),TOTAL COLIFORM (MPN/100ml)Mean,year
2459,NAN,"DAMANGANGA AT ZARI CAUSE WAY BRIDGE,DAMAN",30,6.1,7.3,11855,12.5,18.6,180,902,2009
2460,NAN,"DAMANGANGA DISCHARGE POINT OF DISTILLERY, DAMAN",30,6.3,7.4,24506,136,16.9,158,698,2009
2461,NAN,"DAMANGANGA AT DAMAN JETTY, MOTI DAMAN",30,5.9,7.5,25343,56.5,7.7,180,1800,2009
2462,NAN,"DAMANGANGA VAPI WEIR,VAPI, DAMAN",30,6.6,7.8,371,NAN,4.1,180,1800,2009
2463,NAN,"DAMANGANGA AT LAVACHA TEMPLE, SILVASSA",30,6.2,7.4,368,8,3.2,265,1075,2009
2464,NAN,"DAMANGANGA D/S OF M/S SURAT BEVERAGES, VILLAGE DADRA, SILVASSA",30,6.7,7.7,354,4,2.6,137,947,2009
2465,NAN,"DAMANGANGA AT NAROLI BRIDGE, SILVASSA",33,6.8,8,374,21,1.5,180,1800,2009
2466,NAN,"DAMANGANGA AT VILLAGE NAMDHA, VAPI",30,5.9,7.4,7173,12,58.1,7,607,2009
1393,NAN,"DAMANGANGA AT D/S OF MADHUBAN, DAMAN",28,7.3,7.4,332,0.7,0.3,6,12,2009
1860,NAN,BALEHWAR KHADI AT N.H. NO. 8,30,5.7,8,601,7.4,0.5,14600,28666,2009
1861,NAN,RIVER PURNA ON BRIDGE AT SURATNANNAVSARI HIGHWAY,30,4.7,8.3,753,3.7,0.5,9166,21333,2009
1862,NAN,RIVER KAVERI ON BRIDGE AT BILLIMORANANVALSAD ROAD,28,5.8,7.8,16177,3,0.5,10100,25000,2009
1865,NAN,RIVER DHADAR AT KOTHADA,30,2.5,7.5,1108,6,0.6,16,85,2009
1148,NAN,"AMBIKA AT BILIMORA, GUJARAT",30,6.1,8.1,14921,3.2,0.3,4300,23625,2009
1434,NAN,"AMLAKHADI AFTER CONFL. OF W. WATER FROM ANKLESH,GUJARAT",30,0.6,7.1,3115,36.5,1.7,4450,15425,2009
1436,NAN,"BHADAR D/S JETPUR VILL. AFTER CONF. OF W.WATER FROM JETPUR CITY,GUJARAT",27,3.2,7.8,5073,5.8,0.2,833,1366,2009
1438,NAN,"MINDHOLA AT STATE HIGHWAY BRIDGE SACHIN, GUJARAT",30,4.2,8.2,901,6.7,0.4,9750,21500,2009
2072,NAN,RIVER BHOGAVO D/S OF SURENDRANAGAR.,28,2.9,8.3,11405,5.6,0.1,49,148,2009
2082,NAN,"TRIVENI SANGAM, NR. SOMNATH TEMPLE, VERAVAL, DIST. JUNAGADH.",29,5,7.7,47156,3.1,0.1,41,114,2009
1399,NAN,"ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS, GOA",31,7.2,6.3,14100,1.6,0.41,13,17,2009
1400,NAN,"MANDOVI AT NEGHBOURHOOD OF PANAJI, GOA",29,5.5,7.8,401,1.3,0.21,2,5,2009
1475,NAN,ZUARI AT PANCHAWADI,30,6.2,6.9,11000,1.3,0.48,13,17,2009
1476,NAN,"MANDOVI AT TONCA, MARCELA, GOA",29,6.5,6.8,30190,2.3,0.04,5,8,2009
1543,NAN,"RIVER KALNA AT CHANDELNAN PERNEM, GOA",24,8.1,7.7,7400,2.6,0.1,79,130,2009
1544,NAN,"RIVER VALVANT AT SANKLI NAN BICHOLIM, GOA",27,7.8,6.4,609,2.3,0.08,49,70,2009
1545,NAN,"RIVER MADAI AT DABOS NAN  VALPOI, GOA",27,7.8,6.4,90,2,NAN,13,17,2009
1546,NAN,"RIVER KHANDEPAR AT OPA NAN PONDA, GOA",28,7.2,6.5,8240,1.6,0.25,17,46,2009
1547,NAN,"RIVER TALPONA AT CANACONA, GOA",27,4.2,7.6,5543,0.7,0.18,2,8,2009
1548,NAN,"RIVER ASSONORA AT ASSONORA, GOA",26,6.5,6.4,505,1.6,0.13,8,13,2009
2270,NAN,"RIVER KHANDEPAR AT CODLI NEAR BRIDGE ,U/S OPA WATERWORKS,SANGUEM",28,7.4,6.9,3844,2,0.15,5,10,2009
2271,NAN,"RIVER SAL PAZORKHONI,CUNCOLIM(NEAR CULVERT MARGAONAN CANACONA NATIONAL HIGHWAY)",28,5.4,7,7692,1.7,0.92,29,48,2009
2272,NAN,"RIVER KUSHAWATI NEAR BUND AT KEVONA,RIVON,SANGUEM",27,6.6,7.2,692,1.9,0.34,105,175,2009
2273,NAN,"RIVER SAL NEAR HOTEL LEELA MOBOR,CAVELOSSIM",29,5.1,7.5,NAN,2.3,0.38,1201,1754,2009
2274,NAN,RIVER MAPUSA ON CULVERT ON HIGHWAY MAPUSANANPANAJI,29,7.3,6.8,20640,2.5,0.42,87,162,2009
2275,NAN,"RIVER CHAPORA NEAR ALORNA FORT ,PERNEM",28,7.2,6.9,5350,2.2,0.28,134,206,2009
2276,NAN,"RIVER BICHOLIM VARAZAN NAGAR , BICHOLIM",28,7,6.8,4800,3,0.32,69,126,2009
1092,NAN,"KALU AT ATALE VILLAGE, MAHARASHTRA",28,5.5,7.7,8092,7.6,0.72,410,800,2009
1093,NAN,"ULHAS AT U/S OF NRC BUND AT MOHANE, MAHARASHTRA",29,6.9,7.6,136,3.8,0.26,143,309,2009
1094,NAN,"ULHAS AT U/S OF BADLAPUR, MAHARASHTRA",29,6.9,7.7,120,3.9,0.37,207,280,2009
1461,NAN,"BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS), MAHARASHTRA",28,6.7,8,111,3.6,0.31,45,143,2009
1462,NAN,"PATALGANGA NEAR INTAKE OF MIDC W/W, MAHARASHTRA",26,6.9,7.3,229,3.8,0.68,108,257,2009
2162,NAN,ULHAS RIVER ATJAMBHUL WATER WORKS.,29,6.8,7.5,171,3.8,0.34,88,199,2009
2164,NAN,VASHISTI RIVER AT U/S OF THREE M PAPER MILLS NEAR M/S MULTIFILMS PLASTIC PVT. LTD. AT KHERDI.,29,6.9,7.3,183,2.2,1.25,2,56,2009
2168,NAN,MITHI RIVER,34,3.3,7.6,29464,19.4,1.78,1195,1536,2009
2198,NAN,KUNDALIKA RIVER AT ARE KHURD ( SALINE ZONE ),32,5.4,7.2,925,11.7,0.78,279,512,2009
2199,NAN,SAVITRI RIVER AT OVALE VILLAGE.,22,6.2,7.2,13848,2.5,4.11,6,127,2009
1151,NAN,"PATALGANGA AT SHILPHATA, MAHARASHTRA",26,7,7.4,225,3.8,0.26,152,375,2009
1152,NAN,"KUNDALIKA AT ROHA CITY, MAHARASHTRA",35,6.6,8.1,102,3.9,0.26,165,345,2009
17,NAN,"PERIYAR NEAR ALWAYENANELOOR, KERALA",28,8.1,6.3,1414,1.1,0.31,100,690,2009
18,NAN,"PERIYAR AT KALADY, KERALA",27,6.9,6.8,41,0.8,0.22,261,1487,2009
20,NAN,"CHALIYAR AT KOOLIMADU, KERALA",27,6.9,6.9,78,0.5,0.23,393,703,2009
21,NAN,"CHALIYAR AT CHUNGAPALLY, KERALA",26,6.7,6.9,5507,0.6,0.28,433,715,2009
42,NAN,"KALLADA AT PERUMTHOTTAMKADAVU, PUNALOOR, KERALA",27,7.3,7,49,0.7,0.66,228,445,2009
43,NAN,"MUVATTAPUZHA AT VETTIKKATTUMUKKU, KERALA",28,6.7,6.7,67,1.3,0.4,309,1025,2009
1154,NAN,"CHALAKUDY AT PULICKALKANANDAVU, KERALA",29,6.5,6.6,109,1.2,0.37,142,679,2009
1155,NAN,"KARAMANA AT MOONNATTUMUKKU, KERALA",26,0.7,6.6,4235,12.5,1.48,40833,59417,2009
1156,NAN,"PAMBA AT CHENGANNUR, KERALA",27,6.9,6.5,108,1,0.42,540,1083,2009
1338,NAN,"PERIYAR AT SEWAGE DISCHARGE POINT, KERALA",28,6.4,6.6,48,1,0.25,154,603,2009
1339,NAN,"MEENACHIL AT KIDANGOOR, KERALA",26,7.2,6.7,109,0.8,0.44,1000,1400,2009
1340,NAN,"MANIMALA  AT KALLOOPARA, KERALA",29,6.8,7.1,61,1.5,0.5,130,485,2009
1341,NAN,"PAMBA AT THAKAZHY, KERALA",28,6.1,6.7,244,0.9,0.33,655,1113,2009
1342,NAN,"ACHENKOIL AT THUMPAMON, KERALA",27,6.8,7,62,0.6,0.93,240,434,2009
1384,NAN,"MANIMALA AT THONDRA, KERALA",28,7.1,7,59,0.8,0.71,540,890,2009
1442,NAN,"VAMANAPURAM, KERALA",27,7.4,6.6,64,0.7,0.29,288,1425,2009
1443,NAN,"ACHENKOIL AT CHENNITHULA, KERALA",26,6.4,7,79,0.8,0.73,271,493,2009
1563,NAN,"NEYYAR AMARAVILA, KERALA",26,7.2,6.7,73,0.9,0.28,335,2150,2009
1564,NAN,"AYUR, KERALA",27,6.2,7,83,0.6,0.93,282,505,2009
1565,NAN,"PAMBA DOWN, KERALA",29,6.1,6.7,55,1.4,0.55,825,1450,2009
1566,NAN,"THIRURANGADY, KERALA",28,6.6,6.5,79,0.8,0.13,195,650,2009
1567,NAN,"KUTTIYADY ESTATE, KERALA",26,6.9,6.7,198,0.3,0.2,40,180,2009
1568,NAN,"MAHI VALAYAM, KERALA",27,7.3,6.5,44,0.5,0.21,233,400,2009
1569,NAN,"KUPPAM THALIPARAMBA, KERALA",28,6.2,6.6,15738,1,0.93,233,360,2009
1570,NAN,"NEELASHWER HOSDURG, KERALA",29,5.2,7.1,18459,1,0.13,518,918,2009
1571,NAN,"KORINGODA KAKKADAVU,  KERALA",28,7.4,7,45,1.1,0.11,1043,1933,2009
1572,NAN,"CHANDRIGIRI PADIYATHADKA, KERALA",28,7.6,6.7,52,1.1,0.11,613,963,2009
1573,NAN,"CHAITRAPUZHA IRUMPANAM, KERALA",28,2.9,6.3,841,2,1.07,430,913,2009
2284,NAN,R NEYYAR AT ARUVIPURAM,26,6.6,6.7,72,0.7,0.32,463,1655,2009
2285,NAN,R MAMOM AT MAMOM BRIDGE,26,6.4,6.7,122,0.7,0.34,343,1630,2009
2286,NAN,R AYROOR AT AYROOR BRIDGE,26,5.4,6.6,102,0.9,0.26,240,1913,2009
2287,NAN,R ITHIKKARA AT ITHIKKARA,27,6.2,7,5656,0.9,1.05,162,289,2009
2288,NAN,R PALLICKAL AT NELLIMUKAL,27,6.9,7.1,71,0.5,0.26,125,246,2009
2289,NAN,R KARUVANNURR AT KARUVANNUR BRIDGE,28,6.7,6.5,55,0.9,0.6,265,500,2009
2290,NAN,R PUZHACKAL AT PUZHACKAL BRIDGE,28,5.7,6.7,127,1.9,0.35,221,473,2009
2291,NAN,R KEECHERI AT VADAKKANCHERY BRIDGE,28,6,6.9,77,1.8,0.61,290,500,2009
2292,NAN,R THIRUR AT THALAKKADATHUR BRIDGE,28,5.2,6.1,4968,1.1,0.14,235,820,2009
2293,NAN,R KADALUNDI AT HAJIRAPPALLY,28,7.4,6.4,78,1.2,0.12,280,720,2009
2294,NAN,R KALLAI AT KALLAI BRIDGE,27,3.5,7.3,20430,1.3,0.62,560,1290,2009
2295,NAN,R CORAPUZHA AT KANAYANKODE,27,6,7.1,13257,1.1,0.14,750,1465,2009
2296,NAN,R THALLASSERY AT PATHIPPALAM,28,6.4,6.1,62,0.7,0.28,213,425,2009
2297,NAN,R ANCHARAKANDY AT MERUVAMBA,27,6.6,6.3,59,1,0.16,248,385,2009
2298,NAN,R KUPPAM AT RAYAROM,27,7.1,6.4,59,0.9,0.13,178,275,2009
2299,NAN,R RAMAPURAM AT RAMAPURAM BRIDGE,28,6.4,7.1,7035,0.8,0.19,110,195,2009
2300,NAN,R PERUVAMBA AT CHANDAPPURA,28,7.3,6.2,51,0.9,0.21,195,340,2009
2301,NAN,R KAVVAI AT KUTTIYOL PALAM,29,6.8,6.5,80,0.8,0.26,53,100,2009
2302,NAN,R NEELASWARAM AT NAMBIARKAL DAM,28,6.4,6.7,3131,2.2,0.12,820,1055,2009
2303,NAN,R PULLUR AT PULLUR BR.,27,5.8,6.5,59,1.5,0.13,1800,2788,2009
2304,NAN,R MOGRAL AT MOGRAL BR.,28,5.2,7.2,19885,1.2,0.18,843,2275,2009
2305,NAN,R SHRIYA AT ANGADIMOGARU,27,7.7,6.8,67,0.9,0.08,1740,2257,2009
2306,NAN,R UPPALA AT  UPPALA BR.,28,5.7,7.2,19085,1.4,0.09,1845,2785,2009
2307,NAN,R MANJESWAR AT BAJRAKKARA BR.,25,6.7,6.3,177,1.2,0.2,1583,2807,2009
2319,NAN,R ANCHARAKANDY AT MERUVAMBA,28,6.4,6.4,4165,1.2,0.13,168,303,2009
2326,NAN,R KORAYAR AT KANJIKODE,27,6.2,7.6,498,0.4,0.28,613,1400,2009
2331,NAN,R BHARATHAPUZHA AT KUTTIPPURAM,27,6.8,7.5,119,0.4,0.18,478,918,2009
2332,NAN,R BHARATHAPUZHA AT PATTAMBI,27,7.1,7.6,161,0.5,0.19,710,1675,2009
2333,NAN,RIVER PERIYAR AT MUPPATHADAM,28,5.9,6.7,70,1.7,0.5,74,428,2009
2334,NAN,RIVER PERIYAR AT PATHALAM,28,5.8,6.5,864,1.5,0.37,199,876,2009
2335,NAN,R PERIYAR AT KALAMASSERY,29,4.7,6.6,69,1.8,0.26,234,1083,2009
2336,NAN,R PERIYAR AT PURAPPALLIKAVU,28,6.5,6.6,1204,1.2,0.24,175,689,2009
2337,NAN,R KADAMBAYAR AT BRAHMAPURAM,28,1.4,6.2,129,2.2,0.48,351,882,2009
2338,NAN,R KADAMBAYAR AT MANCKAKADAVU,28,1.5,6.3,73,1.5,0.12,298,1225,2009
1448,NAN,"NAGAVALLI AT THOTAPALLI REGULATOR, A.P.",28,7,7.5,226,1.1,2.3,3,83,2009
1455,NAN,"RUSHIKULYA AT GANJAM U/S, ORISSA",30,7.7,8.1,330,1.9,0.9,1675,3025,2009
1456,NAN,"RUSHIKULYA AT GANJAM D/S, ORISSA",30,7.5,7.9,20786,1.3,0.6,613,868,2009
1642,NAN,"NAGAVALLI AT JAYKAYPUR D/S, ORISSA",28,7.2,8.2,315,1.7,1.7,2600,4275,2009
1643,NAN,"NAGAVALLI AT RAYAGADA D/S, ORISSA",28,7.6,8.1,301,1.5,0.5,2360,4175,2009
2422,NAN,"NAGAVALI PENTA U/S, JAYKAYPUR TOWN",28,7.3,8,225,1.3,0.5,1295,2175,2009
2423,NAN,"BUDHABALANGA, D/S OF BARIPADA TOWN",27,7.4,8,238,1.9,0.2,2950,5975,2009
2424,NAN,BUDHABALANGA AT BALASORE D/S,27,7.2,7.7,835,2,0.7,1550,2750,2009
2425,NAN,"RIVER KERANDI (INTAKE WELL OF NALCO REFINARY, HAL, SUNABEDA)",29,7.2,7.8,169,1.3,0.4,328,690,2009
2426,NAN,Vansdhara MUNIGUDA (D/S OF M/S VEDANTAALUMINA PROJECT),28,7,8.1,240,1,0.4,785,1525,2009
2427,NAN,Vansdhara GUNUPUR (INTERSTATE BOUNDRY),29,7.4,8.1,153,1.7,0.5,505,1105,2009
2442,NAN,GAUTAMINANGODAVARI RIVER,33,7.7,7.8,220,4,11,NAN,NAN,2009
2443,NAN,GAUTAMINANGODAVARI RIVER,33,7.1,7.6,406,3,15.8,NAN,NAN,2009
2444,NAN,CORINGA RIVER,33,6.8,7.4,309,7,15.3,NAN,NAN,2009
2445,NAN,MAHE RIVER,28,5.1,8.4,4120,3,108.7,NAN,NAN,2009
1685,NAN,"ARASALAR RIVER KARAIKAL REGION, PONDICHERRY",21,7.6,7.9,446,2.6,1.4,NAN,NAN,2009
1159,NAN,"TAMBIRAPARANI AT BDG.NR. MADURA COATS LTD.PAPAVINASAM,TAMILNADU",24,7.4,6.8,337,1.3,0.1,115,208,2009
1160,NAN,"TAMBIRAPARANI AT CHERANMADEVI,CAUSE WAY,TAMILNADU",28,7.5,6.7,180,1.3,0.1,100,176,2009
1161,NAN,"TAMBIRAPARANI AT TIRUNELVELI,COLLECTORATE,TAMILNADU.",28,6.9,6.8,127,2.4,0.1,222,357,2009
1162,NAN,"TAMBIRAPARANI AT MURAPPANADU, TAMILNADU",30,7,7,305,1.5,0.1,113,191,2009
1328,NAN,"TAMBIRAPARANI AT PAPPANKULAM,TAMILNADU",27,7.2,6.7,323,1.6,0.1,94,167,2009
1329,NAN,"TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM, TAMILNADU",26,7.4,6.7,364,1.6,0.1,91,150,2009
1330,NAN,"TAMBIRAPARANI AT ARUMUGANERI, TAMILNADU",29,7.5,7.2,473,2.1,0.1,220,338,2009
1450,NAN,"PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK, TAMILNADU",26,6.7,7.4,544,2,0.3,158,253,2009
1444,NAN,"KALI AT D/S WEST COAST PAPER MILL, KARNATAKA",27,7,7.2,286,9.5,0.9,85,189,2009
1892,NAN,NETRAVATHI U/S OF DHARMASTALA AT WATER SUPPLY INTAKE POINT,28,6.4,7,307,1,NAN,457,507,2009
1894,NAN,KUMARADHARA NAN U/S OF UPPINAGADY TOWN BEFORE CONFLUENCE WITH RIVER NETHRAVATHI,29,6.6,7.1,250,1.5,NAN,74,544,2009
2352,NAN,"RIVER VAMSHADHARA, KALINGAPATNAM, VIZIANAGARAM",28,6.5,7.9,566,0.9,3.8,3,32,2009
1023,NAN,"GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA), PUNJAB",22,6,7.3,755,6,2.1,1000,4950,2009
1024,NAN,"GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA),PUNJAB",21,4.9,7.4,892,14,4.4,8000,75000,2009
1025,NAN,"GHAGGAR GHNAN1 AT ROAD BRDG. SIRSA,DEBWALI ROAD,HARYANA",22,6.4,7.1,1085,8.5,8.1,NAN,NAN,2009
1026,NAN,"GHAGGAR GHNAN2 AT CHANDARPUR SYPHON,  HARYANA",20,5.6,8.1,905,11.5,7.1,NAN,NAN,2009
1295,NAN,"GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB",22,5,6.7,813,7.5,2.2,1300,9000,2009
1473,NAN,"GHAGGAR AT RATANHERI, D/S OF PATIALA NADI (AFTER CONFL.), PUNJAB",21,5.6,7.3,964,14,4.2,8000,70000,2009
1698,NAN,"GHAGGAR AT D/S CHHATBIR, PUNJAB",20,5.7,7.4,968,9.5,3.1,5000,25500,2009
1699,NAN,"GHAGGAR AT U/S DHAKANSU NALLAH, PUNJAB",21,5.3,7.4,779,10,3.1,7000,52500,2009
1700,NAN,"D/S DHAKANSU NALLAH, PUNJAB",21,4.8,7.4,825,19,4.6,9500,75000,2009
1701,NAN,"GHAGGAR AT D/S JHARMAL NADI, PUNJAB",23,2.9,7.3,1035,13,3.9,3050,27500,2009
1702,NAN,"GHAGGAR AT U/S JHARMAL NADI, PUNJAB",21,4.5,7.2,885,10.5,3.3,1100,12000,2009
1703,NAN,"GHAGGER AT MOONAK, PUNJAB",20,4.8,7.5,896,10,4.1,7000,70000,2009
1704,NAN,"GHAGGAR AT D/S SARDULGARH, PUNJAB",24,3.1,7.6,1130,11.5,4.1,9000,75000,2009
1705,NAN,"GHAGGAR AT U/S SARDULGARH, PUNJAB",25,3.1,7.6,1000,10,3.7,6000,62500,2009
1884,NAN,GHAGGAR AT KALA AMB D/S MARKANDA RIVER,28,1.9,8.4,2187,354,5.4,NAN,NAN,2009
1885,NAN, RIVER GHAGGAR AT D/S OF SURAJPUR,28,7,7.8,350,2.5,NAN,NAN,NAN,2009
1887,NAN,GHAGGAR BEFORE OTTU WEIR (BEFORE MIXING OF SATLUJ CANAL WATER) (HARYANA),16,7.2,6.2,930,8,1.5,NAN,NAN,2009
1870,NAN,"RIVER SUKHANA AT PARWANOO, DISTT. SOLAN, H.P.",22,5.475,7.82,721.5,6.9,1.26,87.25,249,2009
1717,NAN,"KODRA DAM, MOUNT ABU, RAJASTHAN",23,4.8,7.3,260,0.8,1.1,3,7,2009
1424,NAN,"IMPHAL AT MAHABALI, MANIPUR",23,7.6,7.5,307,1.5,NAN,NAN,153,2009
1457,NAN,"IMPHAL AT KOIRENGEI, MANIPUR",23,8.4,7.4,106,1.4,NAN,NAN,36,2009
1458,NAN,"IRIL AT PORAMPET, MANIPUR",23,9,7.8,221,1.3,NAN,NAN,77,2009
1624,NAN,"IRIL LILONG, MANIPUR",25,8.7,7.4,318,1.5,NAN,NAN,132,2009
1625,NAN,"NAMBUL HUMP BRIDGE, MANIPUR",25,1.9,7.3,537,9.9,NAN,NAN,525,2009
1626,NAN,"NAMBUL HEIRANGOITHONG, MANIPUR",25,7.7,7.3,550,10.4,NAN,NAN,603,2009
1627,NAN,"KIYAMGI, Imphal, MANIPUR",25,7.9,7.6,185,1.3,NAN,NAN,115,2009
1628,NAN,"MINUTHONG IMPHAL RIVER, MANIPUR",26,8,7.6,202,2.5,NAN,NAN,85,2009
1925,NAN,KHUGA RIVER (CHURACHANDPUR DIST.),25,7.4,7.6,214,1.8,NAN,NAN,148,2009
1926,NAN,"KHUJAIROK RIVER, MOREH (CHANDEL DIST.)",23,8.3,7.7,185,2,NAN,NAN,75,2009
1427,NAN,"UMTREW AT BYRNIHAT EAST, MEGHALAYA",18,9.6,7.1,225,4.4,3,310,460,2009
1428,NAN,"KHARKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT.,MEGHALAYA",19,8.8,7.2,131,0.9,NAN,NAN,205,2009
2050,NAN,TLAWNG UPSTREAM AIZAWL,24,7.4,7.8,272,0.9,NAN,8,295,2009
2051,NAN,TLAWNG DOWNSTREAM AIZAWL,24,7.5,7.8,327,1.2,NAN,0,56,2009
2052,NAN,TUIRIAL UPPER CATCHMENT,26,8.1,7.8,365,1.3,NAN,13,33,2009
2053,NAN,TUIRIAL LOWER CATCHMENT,26,7.9,7.5,350,1.8,NAN,41,90,2009
1403,NAN,"GUMTI AT U/S SOUTH TRIPURA,TRIPURA",28,6.6,7.7,143,1.3,0,201,322,2009
1404,NAN,"GUMTI AT D/S SOUTH TRIPURA, TRIPURA",29,6.3,7.6,164,2.8,0.1,442,577,2009
1726,NAN,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER, TRIPURA",28,5.7,7.8,170,3.4,0.2,469,608,2009
1631,NAN,MYNTDU JAINTIA HILLS MEGHALAYA,21,6.4,7.025,187.63,3.175,2.675,2225,2925,2009
1633,NAN,"SIMSANG, WILLIAMNAGAR, MEGHALAYA",25,8.35,7.125,110.75,1.525,3.075,252.5,355,2009
1632,NAN,"GANOL, TURA, MEGHALAYA",24,8.45,6.95,104.25,1.2,2.6,222.5,312.5,2009
1393,"DAMANGANGA AT D/S OF MADHUBAN, DAMAN",NAN,NAN,NAN,7.6,281,NAN,2.13,NAN,NAN,2008
1150,"DAMANGANGA AT KACHIGAON U\S AT GIDC WIER,GUJARAT",NAN,25,7.2,7.8,262,0.28,0.15,19,50,2008
1246,"DAMANGANGA AT KACHIGAON D\S (DAMAN),GUJARAT",NAN,25,4.9,7.4,10362,9.7,0.64,14,29,2008
1860,BALEHWAR KHADI AT N.H. NO. 8,NAN,27,5.1,7.8,530,2.73,0.6,64125,137000,2008
1861,RIVER PURNA ON BRIDGE AT SURATNANNAVSARI HIGHWAY,NAN,28,6,8.2,612,2.28,0.4,28650,68650,2008
1862,RIVER KAVERI ON BRIDGE AT BILLIMORANANVALSAD ROAD,NAN,30,6.1,8.1,8782,1.9,0.43,16100,38667,2008
1865,RIVER DHADAR AT KOTHADA,NAN,27,1.1,7.8,1076,7.67,0.63,28,77,2008
1148,"AMBIKA AT BILIMORA, GUJARAT",NAN,29,6.8,8,3431,2.8,0.3,32120,49061,2008
1149,"KOLAK AT PATALIA BDG., GUJARAT",NAN,25,4.5,7.6,1161,7.43,0.53,99,259,2008
1435,"KOLAK AT RAILWAY BRIDGE NO. 313 VAPI,VALSAD, GUJARAT",NAN,25,6,7.3,8838,5.58,0.7,14,31,2008
1434,"AMLAKHADI AFTER CONFL. OF W. WATER FROM ANKLESH,GUJARAT",NAN,30,0,7.1,3080,46,4.8,3000,9000,2008
1438,"MINDHOLA AT STATE HIGHWAY BRIDGE SACHIN, GUJARAT",NAN,28,2.8,7.9,663,5.93,0.97,150250,358000,2008
1436,"BHADAR D/S JETPUR VILL. AFTER CONF. OF W.WATER FROM JETPUR CITY,GUJARAT",NAN,29,5.6,8,1265,2.13,0.1,503,1693,2008
2072,RIVER BHOGAVO D/S OF SURENDRANAGAR.,NAN,28,4.1,7.9,4491,16.5,0.1,58,116,2008
2082,"TRIVENI SANGAM, NR. SOMNATH TEMPLE, VERAVAL, DIST. JUNAGADH.",NAN,29,6.3,7.9,43983,1.83,1.22,105,188,2008
1399,"ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS, GOA",NAN,30,6.6,7.8,37,2.25,0.01,10,13,2008
1475,ZUARI AT PANCHAWADI,NAN,28,6.8,7.1,11,1.65,0.07,22,33,2008
1476,"MANDOVI AT TONCA, MARCELA, GOA",NAN,27,6.5,7.5,28,4.55,0.05,20,44,2008
1400,"MANDOVI AT NEGHBOURHOOD OF PANAJI, GOA",NAN,28,7.1,8,49,1.25,0.02,3,7,2008
1543,"RIVER KALNA AT CHANDELNAN PERNEM, GOA",NAN,26,7.6,7.3,93,0.95,0.03,240,350,2008
1544,"RIVER VALVANT AT SANKLI NAN BICHOLIM, GOA",NAN,26,7.4,7,67,2.45,0.13,467,809,2008
1545,"RIVER MADAI AT DABOS NAN  VALPOI, GOA",NAN,27,7,7.3,89,1.5,0.02,30,42,2008
2270,"RIVER KHANDEPAR AT CODLI NEAR BRIDGE ,U/S OPA WATERWORKS,SANGUEM",NAN,29,5.4,7.3,75,1.8,0.06,350,2400,2008
1546,"RIVER KHANDEPAR AT OPA NAN PONDA, GOA",NAN,28,6.7,7.2,95,1.4,0.1,18,22,2008
1547,"RIVER TALPONA AT CANACONA, GOA",NAN,28,6.8,6.9,58,1.9,0.03,25,53,2008
1548,"RIVER ASSONORA AT ASSONORA, GOA",NAN,25,5.6,6.8,67,1.9,0.06,82,137,2008
2271,"RIVER SAL PAZORKHONI,CUNCOLIM(NEAR CULVERT MARGAONAN CANACONA NATIONAL HIGHWAY)",NAN,28,5.2,7.2,29,1.65,0.04,37,144,2008
2272,"RIVER KUSHAWATI NEAR BUND AT KEVONA,RIVON,SANGUEM",NAN,26,6.2,7.1,146,2.1,0.09,920,2400,2008
2274,RIVER MAPUSA ON CULVERT ON HIGHWAY MAPUSANANPANAJI,NAN,31,3.6,7,29,2,0.09,33,170,2008
2275,"RIVER CHAPORA NEAR ALORNA FORT ,PERNEM",NAN,30,6.8,7.2,1370,2.6,0.08,33,110,2008
2276,"RIVER BICHOLIM VARAZAN NAGAR , BICHOLIM",NAN,28,8.1,7.1,335,3.2,0.21,1300,5400,2008
1093,"ULHAS AT U/S OF NRC BUND AT MOHANE, MAHARASHTRA",NAN,26,6.3,7.6,119,3.67,0.37,157,781,2008
1094,"ULHAS AT U/S OF BADLAPUR, MAHARASHTRA",NAN,27,6.4,7.6,109,3.4,0.42,95,316,2008
2162,ULHAS RIVER ATJAMBHUL WATER WORKS.,NAN,27,5.9,7.2,119,4.04,0.65,133,223,2008
1461,"BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS), MAHARASHTRA",NAN,25,5.3,7.7,109,3.25,0.38,165,296,2008
1092,"KALU AT ATALE VILLAGE, MAHARASHTRA",NAN,26,6,7.8,301,5.43,0.3,166,1050,2008
1462,"PATALGANGA NEAR INTAKE OF MIDC W/W, MAHARASHTRA",NAN,22,6.6,7.2,131,4.5,0.83,285,737,2008
