ImportedOrNot,YearOfRegistration,Transmission,Fuel,Dist_travelled,Safetyscore,InitialBuyingPrice,SellingPrice
0,2007,Auto,Diesel,7500,5,1070000,47000
0,2005,SemiAuto,Petrol,23100,5,380000,39000
0,2008,Auto,Petrol,11800,3,900000,49000
0,2009,Manual,Petrol,8200,5,540000,43000
0,2009,Manual,Petrol,19600,3,460000,45000
0,2005,Manual,CNG,23800,3,360000,32000
0,2008,Manual,Diesel,10500,5,480000,28000
0,2004,SemiAuto,Diesel,19200,4,540000,36000
0,2004,Manual,Petrol,21400,2,500000,65000
0,2004,Manual,Petrol,15600,3,340000,59000
0,2008,SemiAuto,Diesel,14000,4,490000,61000
0,2007,SemiAuto,Petrol,10100,4,460000,27000
0,2006,Manual,Diesel,26900,4,470000,44000
0,2008,Manual,CNG,31200,5,570000,69000
0,2009,SemiAuto,Diesel,18100,4,350000,52000
0,2004,SemiAuto,Diesel,22300,4,510000,40000
0,2004,Manual,CNG,25800,2,430000,58000
0,2004,SemiAuto,Diesel,25900,5,420000,37000
0,2009,SemiAuto,Diesel,23600,4,410000,74000
0,2003,Manual,Petrol,6200,4,350000,33000
0,2011,SemiAuto,CNG,23500,3,480000,42000
0,2007,SemiAuto,Petrol,13900,2,420000,68000
0,2007,Manual,Diesel,22000,3,480000,63000
0,2005,SemiAuto,Diesel,19900,5,520000,52000
0,2007,Manual,Petrol,26300,5,560000,70000
0,2004,SemiAuto,Diesel,18900,4,480000,34000
0,2009,SemiAuto,Petrol,17500,3,400000,49000
0,2006,SemiAuto,Petrol,19200,4,570000,41000
0,2004,SemiAuto,Petrol,22700,2,420000,54000
0,2009,SemiAuto,Petrol,8500,3,520000,42000
0,2009,Manual,Diesel,21800,3,550000,69000
0,2008,Manual,Diesel,21300,4,420000,34000
0,2004,SemiAuto,Petrol,12600,5,510000,20000
0,2008,SemiAuto,CNG,28000,5,560000,69000
0,2005,Manual,Petrol,12000,3,370000,27000
0,2006,SemiAuto,Diesel,20000,4,380000,48000
0,2008,SemiAuto,Diesel,28200,4,510000,58000
0,2008,Manual,Petrol,9700,3,360000,35000
0,2007,SemiAuto,Diesel,13500,4,570000,38000
0,2007,Manual,Petrol,29400,4,420000,66000
0,2006,Manual,Petrol,9800,3,350000,60000
0,2004,SemiAuto,Diesel,16900,4,550000,55000
0,2004,Manual,Petrol,18800,4,470000,40000
0,2006,Manual,Diesel,14700,2,490000,55000
0,2006,Manual,Petrol,16400,4,380000,72000
0,2009,Manual,Diesel,29200,4,380000,51000
0,2007,SemiAuto,Diesel,9500,2,430000,20000
0,2006,SemiAuto,Diesel,12400,2,420000,30000
0,2006,Manual,CNG,18600,4,410000,73000
1,2006,Auto,Petrol,19500,4,820000,82000
0,2004,SemiAuto,Diesel,32100,3,430000,50000
0,2007,Manual,Diesel,26600,3,420000,47000
0,2005,SemiAuto,Petrol,21400,5,430000,49000
0,2009,Manual,Petrol,11900,3,370000,29000
0,2005,SemiAuto,Petrol,13300,2,330000,57000
1,2005,Auto,Petrol,17600,4,870000,139000
0,2009,Manual,Diesel,31500,5,440000,47000
0,2008,Manual,Diesel,26800,2,540000,70000
0,2004,Manual,Diesel,31200,3,500000,74000
0,2009,SemiAuto,Diesel,6400,3,430000,48000
0,2005,Manual,Petrol,13100,5,440000,31000
0,2004,Manual,Petrol,10300,5,340000,31000
1,2008,Auto,Diesel,30900,2,830000,59000
1,2004,SemiAuto,Diesel,25300,5,530000,71000
0,2006,Manual,Petrol,13800,2,570000,44000
0,2009,SemiAuto,Diesel,27400,5,430000,45000
0,2009,Manual,Petrol,18400,4,590000,60000
0,2007,Manual,Diesel,27300,2,560000,36000
0,2007,SemiAuto,Petrol,7700,2,560000,34000
0,2008,SemiAuto,Diesel,26200,3,420000,33000
0,2008,Manual,Petrol,9700,4,390000,55000
0,2005,Manual,Diesel,21100,5,360000,47000
0,2005,Manual,Diesel,20000,2,560000,39000
0,2004,Manual,Petrol,17800,5,600000,60000
0,2005,SemiAuto,Diesel,20800,3,490000,56000
0,2008,Manual,Petrol,15300,5,370000,74000
0,2006,Manual,Diesel,25900,2,580000,71000
0,2012,SemiAuto,Petrol,8200,2,540000,37000
0,2006,Manual,Petrol,14300,5,500000,40000
0,2008,SemiAuto,Petrol,18100,2,470000,69000
0,2005,Manual,Petrol,21800,4,430000,48000
0,2006,SemiAuto,CNG,31600,3,430000,51000
0,2004,Manual,Petrol,27900,4,440000,65000
0,2009,Manual,CNG,12200,3,480000,43000
0,2004,Manual,Petrol,28700,5,500000,48000
0,2006,SemiAuto,CNG,30900,2,460000,35000
0,2011,SemiAuto,CNG,16600,4,450000,33000
0,2007,SemiAuto,Diesel,7900,5,470000,25000
0,2005,SemiAuto,Diesel,28400,2,530000,44000
0,2007,SemiAuto,Diesel,19400,4,380000,46000
0,2007,SemiAuto,Petrol,24400,4,540000,70000
0,2003,Manual,Petrol,17000,5,410000,50000
0,2009,Manual,Petrol,11100,5,400000,56000
0,2006,Manual,Petrol,8200,2,380000,57000
0,2005,SemiAuto,Diesel,11000,4,350000,35000
0,2005,SemiAuto,CNG,25700,4,340000,43000
0,2006,SemiAuto,Petrol,10000,3,520000,55000
0,2005,SemiAuto,Petrol,32300,4,530000,40000
0,2007,Manual,Petrol,30500,3,550000,45000
0,2004,Auto,CNG,18900,4,870000,77000
0,2005,Manual,Petrol,13600,3,430000,32000
0,2008,Manual,Petrol,17600,4,450000,70000
1,2004,SemiAuto,Diesel,9600,5,150000,110000
0,2005,Manual,CNG,32000,2,500000,53000
0,2007,SemiAuto,Diesel,17900,4,440000,60000
0,2007,Manual,Petrol,23800,3,460000,32000
0,2007,SemiAuto,Diesel,15800,3,600000,68000
0,2006,Manual,CNG,13400,2,470000,59000
0,2009,Auto,Diesel,22800,4,890000,80000
0,2009,Auto,Diesel,19700,2,1020000,64000
0,2007,SemiAuto,Petrol,31800,3,500000,65000
0,2005,SemiAuto,Diesel,10800,2,380000,60000
0,2009,Manual,Diesel,26000,4,510000,59000
0,2004,SemiAuto,Petrol,11700,3,500000,60000
0,2004,SemiAuto,Diesel,16900,2,450000,44000
0,2008,Manual,Petrol,25700,5,490000,37000
0,2004,SemiAuto,Petrol,15700,2,600000,73000
0,2009,SemiAuto,Diesel,29500,3,370000,54000
0,2007,Manual,CNG,23600,3,340000,51000
0,2005,Manual,Petrol,7800,3,370000,52000
0,2005,Manual,CNG,9900,2,560000,40000
0,2007,Manual,Petrol,29700,5,560000,64000
0,2004,SemiAuto,Diesel,30400,4,490000,70000
0,2007,Manual,Petrol,7500,5,510000,31000
0,2005,SemiAuto,CNG,19900,4,380000,67000
0,2006,Manual,Petrol,17900,3,410000,70000
0,2007,SemiAuto,Diesel,13900,2,410000,63000
0,2011,SemiAuto,CNG,17000,4,480000,37000
0,2011,SemiAuto,CNG,9800,5,350000,50000
0,2004,Auto,Diesel,16500,4,850000,72000
0,2007,SemiAuto,Diesel,6200,4,390000,29000
0,2009,Auto,Petrol,32100,5,1060000,89000
0,2009,Manual,Diesel,18500,3,390000,54000
0,2011,SemiAuto,Petrol,19500,4,570000,72000
0,2005,SemiAuto,Diesel,24200,4,380000,59000
0,2006,SemiAuto,Diesel,28100,3,510000,71000
0,2008,SemiAuto,Diesel,11000,5,430000,40000
0,2005,Manual,Diesel,20800,5,370000,68000
0,2004,SemiAuto,Petrol,32100,5,380000,72000
0,2009,Manual,Petrol,23700,2,370000,39000
0,2008,Manual,Petrol,17000,5,560000,70000
0,2005,SemiAuto,Diesel,8800,4,550000,34000
0,2006,Manual,Petrol,14000,5,580000,71000
0,2009,Manual,CNG,15700,4,580000,65000
0,2005,Manual,Petrol,11100,4,350000,35000
0,2009,Manual,Petrol,23100,4,340000,69000
0,2006,Manual,Petrol,17300,3,440000,44000
0,2011,SemiAuto,Petrol,7500,5,340000,45000
0,2006,Manual,Petrol,14800,2,360000,49000
0,2012,Manual,Petrol,24100,4,480000,52000
0,2009,SemiAuto,Diesel,20900,3,340000,50000
0,2006,Auto,CNG,31000,4,900000,64000
0,2004,Manual,Diesel,12000,2,550000,27000
0,2007,SemiAuto,CNG,12500,2,430000,44000
0,2004,Manual,Petrol,10700,5,340000,45000
0,2009,SemiAuto,Diesel,10200,4,500000,53000
0,2008,Manual,Petrol,16100,2,440000,37000
0,2011,SemiAuto,CNG,23000,2,550000,53000
0,2009,Manual,Petrol,25900,3,550000,53000
0,2006,SemiAuto,Diesel,14800,5,560000,35000
0,2005,Manual,Petrol,18200,2,540000,70000
1,2009,SemiAuto,Diesel,21700,4,410000,31000
1,2006,SemiAuto,Diesel,9400,4,360000,31000
0,2011,SemiAuto,CNG,30900,3,380000,56000
0,2005,Manual,Petrol,31200,3,420000,53000
0,2007,Auto,Petrol,13600,3,880000,92000
0,2007,Manual,Petrol,21700,3,490000,74000
0,2008,SemiAuto,Diesel,11600,2,420000,49000
0,2004,SemiAuto,Diesel,18200,5,430000,32000
0,2006,Manual,CNG,29700,4,580000,59000
0,2006,Manual,Diesel,23900,3,330000,39000
0,2008,Manual,Petrol,27200,4,520000,33000
0,2004,SemiAuto,Diesel,26000,2,550000,38000
0,2009,Manual,Petrol,11400,4,410000,51000
0,2007,Manual,Petrol,15400,2,380000,39000
0,2004,Manual,Petrol,12500,5,510000,31000
0,2004,SemiAuto,Diesel,5900,5,450000,29000
0,2003,Manual,Petrol,22600,3,510000,63000
0,2005,SemiAuto,Diesel,21300,4,400000,63000
0,2005,Auto,Petrol,5700,4,940000,60000
0,2006,Manual,Diesel,15000,2,530000,41000
0,2009,Manual,Petrol,16500,3,330000,70000
0,2008,SemiAuto,Diesel,16200,3,390000,53000
0,2007,Manual,Petrol,20900,3,350000,74000
0,2009,SemiAuto,Diesel,27700,3,340000,71000
0,2005,Manual,CNG,29800,4,590000,61000
0,2006,Auto,Diesel,20300,4,810000,84000
0,2008,Manual,Petrol,29800,2,480000,35000
0,2006,Manual,Diesel,31700,5,550000,70000
0,2008,Manual,Diesel,7500,2,430000,55000
0,2006,Manual,Diesel,31800,2,360000,57000
0,2006,Manual,Petrol,9500,2,500000,61000
0,2011,SemiAuto,CNG,28500,4,480000,51000
0,2005,SemiAuto,Diesel,25900,3,470000,44000
0,2004,Manual,Diesel,27100,2,460000,44000
0,2006,Manual,Petrol,25600,4,520000,34000
0,2006,SemiAuto,Diesel,22200,3,530000,34000
0,2004,SemiAuto,Diesel,26900,4,540000,33000
0,2004,Auto,Petrol,25200,4,910000,56000
0,2004,SemiAuto,Diesel,8700,3,560000,31000
0,2006,SemiAuto,Diesel,30400,4,490000,42000
0,2007,Manual,CNG,27800,4,490000,47000
0,2004,SemiAuto,Petrol,26200,5,510000,47000
0,2006,SemiAuto,Diesel,14500,2,400000,55000
0,2006,SemiAuto,Diesel,17400,3,570000,33000
0,2007,Manual,Petrol,24000,3,530000,49000
0,2007,SemiAuto,Petrol,31800,5,580000,52000
0,2007,SemiAuto,Diesel,13000,5,460000,60000
0,2006,Auto,Petrol,19400,3,880000,74000
0,2008,Manual,Petrol,22800,4,430000,41000
0,2005,SemiAuto,Diesel,11600,2,460000,58000
0,2008,SemiAuto,Diesel,10200,5,440000,33000
0,2006,SemiAuto,Diesel,29800,2,500000,44000
0,2008,Manual,Diesel,22900,4,330000,47000
0,2007,SemiAuto,CNG,22400,4,400000,44000
0,2009,Manual,Petrol,21700,5,530000,43000
0,2005,Manual,Diesel,28900,3,560000,31000
0,2005,Manual,Diesel,9500,4,520000,32000
0,2004,Manual,CNG,23900,5,440000,47000
0,2004,Manual,Diesel,26300,3,420000,74000
0,2004,Manual,Petrol,11000,5,590000,52000
0,2006,SemiAuto,Diesel,8300,3,550000,43000
0,2006,SemiAuto,Diesel,11400,3,460000,30000
0,2012,SemiAuto,Petrol,20500,3,540000,57000
0,2004,Manual,Petrol,13100,4,440000,47000
0,2006,SemiAuto,Diesel,19300,3,350000,45000
0,2006,Manual,Diesel,22800,5,360000,70000
0,2005,SemiAuto,Diesel,8300,4,490000,49000
0,2008,Auto,Petrol,29300,5,890000,63000
0,2009,SemiAuto,Petrol,24100,4,350000,40000
0,2006,SemiAuto,Diesel,15000,2,590000,75000
0,2006,Manual,Petrol,22900,5,490000,36000
0,2004,Manual,Diesel,13800,4,540000,36000
0,2005,SemiAuto,Diesel,19900,2,480000,61000
0,2004,SemiAuto,Diesel,14400,5,440000,34000
0,2007,Manual,Petrol,13000,4,450000,38000
0,2008,Manual,Diesel,14400,3,360000,74000
0,2004,SemiAuto,Diesel,24000,4,530000,44000
0,2009,SemiAuto,Petrol,8900,4,460000,51000
0,2008,Manual,Petrol,19100,2,380000,54000
1,2008,Auto,Diesel,7300,2,1060000,81000
0,2009,SemiAuto,Petrol,13100,3,540000,74000
0,2008,Manual,Diesel,6100,4,350000,30000
1,2007,Autto,Diesel,16900,2,350000,67000
0,2008,Auto,Petrol,23900,5,1000000,53000
0,2009,Auto,Diesel,18600,5,880000,86000
0,2004,SemiAuto,Diesel,16400,2,350000,60000
0,2005,SemiAuto,Petrol,9200,2,590000,54000
0,2005,SemiAuto,Diesel,23100,5,530000,56000
0,2009,Manual,Petrol,5700,2,380000,40000
0,2004,Manual,Petrol,20800,5,340000,68000
0,2008,Manual,Petrol,8600,2,560000,42000
0,2005,Manual,CNG,9700,5,560000,40000
0,2006,Manual,Petrol,19300,4,470000,32000
0,2008,SemiAuto,Diesel,31800,5,590000,54000
0,2008,Manual,Petrol,29300,2,500000,72000
0,2008,SemiAuto,Diesel,12400,2,560000,21000
0,2005,SemiAuto,Diesel,7400,4,540000,61000
0,2004,SemiAuto,Petrol,11200,4,410000,44000
0,2007,Manual,Petrol,31000,3,480000,45000
0,2006,SemiAuto,Diesel,16300,5,370000,47000
0,2008,SemiAuto,Petrol,20400,5,580000,35000
1,2004,SemiAuto,Petrol,16800,4,150000,121000
0,2006,Manual,Petrol,24900,5,550000,73000
0,2006,Manual,Petrol,17800,3,510000,69000
0,2009,SemiAuto,Diesel,18200,5,510000,67000
0,2004,SemiAuto,Petrol,21900,3,440000,55000
0,2005,Manual,Diesel,17600,5,530000,47000
0,2008,SemiAuto,Diesel,11700,4,380000,38000
0,2006,Manual,Petrol,13400,3,360000,59000
0,2008,Manual,Petrol,15300,5,510000,75000
0,2004,Manual,Petrol,21300,2,530000,72000
0,2008,SemiAuto,Diesel,14300,5,440000,50000
0,2004,Manual,Petrol,14500,5,490000,45000
0,2006,SemiAuto,Petrol,11700,3,570000,48000
0,2008,SemiAuto,Diesel,11800,3,550000,22000
0,2009,Manual,Petrol,16200,5,590000,68000
0,2009,Manual,Petrol,22900,2,430000,36000
0,2005,SemiAuto,Diesel,9500,3,390000,64000
1,2008,Auto,Diesel,14600,3,1010000,80000
0,2006,Auto,Diesel,7000,2,960000,45000
0,2005,SemiAuto,Diesel,11900,2,360000,52000
0,2007,Auto,Diesel,6300,3,920000,78000
0,2007,SemiAuto,Petrol,20300,2,370000,72000
0,2008,SemiAuto,Diesel,19300,3,400000,37000
0,2009,Manual,Diesel,11000,4,360000,35000
0,2008,Manual,Diesel,10500,5,430000,51000
0,2009,Manual,Diesel,19000,2,380000,34000
0,2007,Manual,CNG,21600,5,530000,35000
0,2009,SemiAuto,Petrol,18100,3,500000,61000
0,2003,Manual,Petrol,25700,3,540000,46000
0,2004,Manual,Petrol,23800,4,590000,63000
0,2006,Manual,Diesel,15300,5,400000,58000
0,2011,SemiAuto,Petrol,6900,4,560000,55000
0,2005,SemiAuto,Petrol,31900,5,360000,45000
0,2006,Manual,Petrol,29200,5,500000,35000
0,2007,SemiAuto,Diesel,20500,5,560000,52000
0,2007,Manual,Petrol,19900,4,340000,36000
0,2005,Manual,Diesel,6500,2,440000,57000
1,2006,SemiAuto,Diesel,24400,5,150000,121000
0,2005,Manual,Diesel,8700,2,500000,52000
0,2009,Manual,Petrol,17600,5,500000,61000
0,2008,Manual,Petrol,17000,5,450000,32000
0,2005,Manual,Petrol,31400,3,350000,59000
0,2006,Manual,Petrol,8100,3,420000,48000
0,2004,Manual,Petrol,32000,5,520000,67000
0,2009,Manual,Diesel,12800,5,510000,40000
0,2005,Manual,Petrol,15800,5,370000,65000
0,2009,SemiAuto,Petrol,16800,4,590000,51000
0,2004,SemiAuto,Diesel,20500,4,570000,44000
0,2006,SemiAuto,Diesel,18500,2,340000,39000
0,2007,SemiAuto,Petrol,8400,3,530000,27000
0,2005,SemiAuto,Petrol,30100,5,420000,35000
0,2009,Manual,Diesel,11300,2,330000,42000
0,2005,Manual,Diesel,32100,2,590000,62000
0,2006,SemiAuto,Diesel,30400,2,470000,69000
0,2008,SemiAuto,Petrol,23700,3,360000,38000
0,2008,Manual,Petrol,14600,3,560000,37000
0,2009,Manual,CNG,10400,2,490000,51000
0,2004,Manual,Diesel,19700,3,460000,64000
0,2005,SemiAuto,Diesel,14000,2,430000,48000
0,2006,Manual,Petrol,11500,4,370000,29000
0,2007,Manual,Diesel,29300,4,590000,51000
0,2007,Manual,Diesel,19200,2,470000,54000
1,2008,Auto,Diesel,31800,2,630000,139000
0,2009,SemiAuto,Diesel,25000,2,390000,58000
0,2008,Manual,Petrol,6200,4,390000,34000
0,2008,Manual,Petrol,6800,5,520000,53000
0,2007,SemiAuto,Petrol,7700,3,410000,37000
0,2008,SemiAuto,Diesel,29600,5,560000,43000
1,2006,Auto,Diesel,22800,4,630000,139000
0,2005,SemiAuto,Petrol,27300,5,440000,47000
0,2007,Manual,Diesel,13600,4,420000,61000
0,2003,Manual,Petrol,6900,4,400000,39000
0,2008,Manual,Diesel,11900,5,590000,50000
0,2008,Manual,Petrol,22200,5,500000,58000
0,2005,SemiAuto,Petrol,27000,3,430000,46000
0,2004,SemiAuto,Petrol,12200,2,490000,24000
0,2009,Manual,Diesel,9600,2,330000,20000
0,2004,SemiAuto,Diesel,29300,3,540000,48000
0,2005,SemiAuto,Diesel,29000,3,580000,49000
0,2007,SemiAuto,CNG,29900,5,360000,67000
0,2006,Manual,Petrol,10900,5,460000,22000
0,2009,Manual,Petrol,17300,4,400000,39000
0,2006,SemiAuto,Diesel,29100,4,430000,73000
0,2007,SemiAuto,Petrol,22300,5,570000,56000
0,2007,SemiAuto,Diesel,26300,3,510000,66000
0,2006,Manual,Diesel,25700,5,580000,47000
0,2004,Manual,Petrol,25400,3,350000,74000
0,2007,Manual,Diesel,6600,4,560000,22000
0,2005,SemiAuto,CNG,31200,5,370000,64000
0,2009,Manual,Petrol,14100,2,360000,35000
0,2006,Manual,Petrol,28500,3,520000,66000
0,2008,SemiAuto,Diesel,22400,5,500000,31000
0,2007,Manual,Petrol,9500,5,460000,23000
0,2005,Manual,Petrol,27600,3,430000,41000
0,2012,SemiAuto,Petrol,18000,3,330000,51000
0,2007,SemiAuto,CNG,15200,2,480000,62000
1,2009,Auto,Petrol,22100,5,950000,91000
0,2008,SemiAuto,Diesel,6500,5,450000,30000
0,2008,Manual,Diesel,11000,5,570000,34000
0,2007,SemiAuto,Diesel,21700,2,530000,73000
0,2008,SemiAuto,Petrol,18000,5,520000,37000
0,2007,SemiAuto,Petrol,19400,5,470000,43000
0,2005,SemiAuto,Diesel,32200,3,460000,31000
0,2003,Manual,Petrol,25500,3,350000,46000
0,2007,SemiAuto,Diesel,11300,3,500000,38000
0,2005,SemiAuto,Diesel,24400,2,600000,71000
0,2005,SemiAuto,Petrol,19500,3,460000,69000
0,2008,SemiAuto,Diesel,8100,4,600000,30000
0,2004,Manual,Diesel,16500,5,480000,41000
1,2006,Auto,Diesel,5700,3,630000,128000
0,2009,Manual,Petrol,14100,2,520000,61000
0,2005,Manual,Diesel,9000,2,390000,29000
0,2005,SemiAuto,Diesel,9900,3,360000,40000
0,2005,Manual,Diesel,24300,5,500000,34000
0,2004,Manual,Diesel,27000,2,460000,64000
0,2005,SemiAuto,Diesel,9100,2,350000,27000
0,2008,SemiAuto,Diesel,9400,5,430000,40000
0,2006,SemiAuto,Diesel,18500,3,370000,48000
0,2009,Auto,CNG,23300,5,1050000,81000
0,2004,Manual,Diesel,19800,4,400000,48000
0,2005,Auto,Petrol,25500,3,1010000,88000
0,2006,SemiAuto,Diesel,5800,4,470000,45000
1,2008,SemiAuto,Diesel,8900,2,150000,110000
0,2005,SemiAuto,Diesel,7000,5,430000,44000
0,2004,Manual,Petrol,23100,4,560000,71000
0,2009,Manual,Diesel,15900,5,570000,57000
0,2006,Manual,Petrol,18200,3,350000,61000
0,2004,SemiAuto,Diesel,13500,4,370000,31000
1,2005,SemiAuto,Diesel,11200,3,590000,49000
0,2008,Manual,Diesel,6100,2,480000,39000
0,2005,Manual,Diesel,14700,5,350000,43000
0,2005,SemiAuto,Petrol,23100,5,540000,52000
0,2008,Manual,Petrol,24900,3,390000,39000
0,2008,Manual,Diesel,13500,3,370000,66000
0,2004,Manual,Diesel,25300,4,340000,75000
0,2005,SemiAuto,Diesel,20500,3,500000,61000
0,2005,Manual,Diesel,7200,4,330000,49000
0,2004,Manual,CNG,13600,2,460000,33000
0,2009,SemiAuto,Diesel,10800,5,450000,33000
0,2004,SemiAuto,Petrol,22100,2,380000,41000
0,2006,Manual,Petrol,19200,4,360000,65000
0,2003,Manual,Petrol,17700,5,370000,61000
0,2004,SemiAuto,Diesel,27600,4,580000,58000
0,2004,SemiAuto,Diesel,22600,5,590000,32000
0,2005,SemiAuto,Petrol,24000,3,390000,53000
0,2005,Manual,Petrol,15300,2,380000,42000
0,2006,SemiAuto,Diesel,29200,4,480000,42000
0,2009,Manual,Petrol,25800,5,400000,70000
0,2005,Manual,Petrol,11700,4,390000,59000
0,2005,Manual,Petrol,26300,4,580000,31000
0,2004,Auto,Diesel,31000,3,920000,87000
0,2008,SemiAuto,Diesel,20900,2,340000,47000
0,2004,Manual,Petrol,8800,3,560000,61000
0,2008,Manual,Petrol,21500,5,350000,75000
0,2009,Manual,Diesel,28700,2,470000,59000
0,2006,SemiAuto,Diesel,28600,2,420000,59000
0,2006,SemiAuto,Petrol,24400,2,360000,54000
0,2005,Manual,Petrol,6300,5,330000,40000
0,2009,Manual,Diesel,12400,3,460000,26000
0,2007,Manual,Petrol,10100,3,530000,38000
0,2006,Manual,Petrol,10000,4,330000,43000
0,2009,Manual,Petrol,26400,2,460000,45000
0,2007,Manual,Petrol,10600,2,450000,53000
0,2007,Manual,CNG,26400,2,410000,48000
0,2008,Manual,Petrol,28600,3,520000,51000
0,2005,Manual,Petrol,26700,5,510000,64000
0,2007,SemiAuto,CNG,21000,4,360000,34000
0,2007,Manual,Diesel,22000,4,550000,53000
0,2007,Manual,Diesel,30900,4,530000,69000
0,2008,Auto,Petrol,11400,2,950000,81000
0,2004,SemiAuto,Diesel,32300,2,480000,42000
0,2004,SemiAuto,Diesel,8300,2,330000,63000
0,2008,SemiAuto,Diesel,24200,2,580000,71000
0,2005,Manual,Diesel,24300,4,540000,74000
0,2009,Manual,Diesel,8700,3,340000,30000
0,2005,SemiAuto,Diesel,30600,4,440000,46000
0,2003,SemiAuto,Petrol,25100,2,570000,68000
0,2006,SemiAuto,Petrol,9000,5,470000,21000
0,2006,SemiAuto,Petrol,13900,3,440000,48000
1,2008,SemiAuto,CNG,28500,4,150000,121000
0,2004,Manual,Petrol,11000,3,570000,43000
0,2006,SemiAuto,Petrol,10500,5,360000,21000
0,2008,SemiAuto,Diesel,18200,3,330000,46000
0,2006,Manual,Diesel,31400,2,400000,59000
0,2005,Auto,Diesel,24800,5,990000,78000
0,2005,Manual,Diesel,30100,5,520000,36000
0,2005,Manual,Petrol,13700,2,560000,41000
0,2006,Manual,Petrol,18000,4,490000,66000
0,2006,SemiAuto,Diesel,19200,5,440000,61000
0,2008,SemiAuto,Diesel,28800,3,370000,73000
0,2009,SemiAuto,Petrol,19600,4,430000,71000
0,2006,Manual,Diesel,20400,3,560000,64000
0,2008,Manual,Petrol,21000,2,410000,35000
0,2008,Manual,Petrol,21900,2,380000,61000
1,2006,Auto,Diesel,25400,5,920000,56000
0,2004,Manual,Petrol,25300,3,530000,67000
0,2007,Manual,CNG,23800,3,590000,32000
0,2008,SemiAuto,Diesel,25200,2,420000,50000
0,2007,Manual,Petrol,26100,4,360000,66000
0,2008,SemiAuto,Petrol,31300,2,410000,36000
0,2005,SemiAuto,Diesel,29800,2,540000,61000
0,2006,SemiAuto,Diesel,24000,4,460000,68000
0,2007,Manual,Diesel,12000,5,510000,54000
0,2004,Manual,Petrol,32300,3,420000,35000
0,2004,Auto,CNG,20000,2,990000,87000
0,2006,SemiAuto,Diesel,23000,4,430000,36000
0,2004,Manual,Petrol,21200,5,540000,72000
0,2006,Manual,Petrol,23600,5,480000,70000
0,2011,SemiAuto,CNG,8300,3,380000,46000
0,2007,SemiAuto,Diesel,18700,3,580000,62000
0,2004,Manual,Petrol,19000,2,450000,37000
0,2007,Manual,Petrol,30500,2,420000,74000
0,2009,Manual,Diesel,18900,2,600000,62000
0,2006,Manual,Diesel,17300,3,340000,38000
0,2008,SemiAuto,Petrol,9900,3,430000,34000
0,2004,Manual,Petrol,6200,5,590000,33000
0,2004,SemiAuto,Diesel,8900,5,540000,34000
0,2004,SemiAuto,Petrol,24400,4,520000,58000
0,2004,Manual,Diesel,26600,3,340000,64000
0,2007,SemiAuto,Diesel,24400,2,430000,60000
0,2007,SemiAuto,Diesel,12100,4,560000,22000
0,2004,SemiAuto,Petrol,19000,5,580000,34000
0,2006,SemiAuto,Petrol,17700,4,330000,34000
0,2004,SemiAuto,Diesel,9700,2,590000,62000
0,2007,SemiAuto,Diesel,23900,3,600000,33000
0,2007,Manual,Petrol,20500,4,570000,58000
0,2007,Manual,Petrol,29500,2,500000,55000
0,2006,SemiAuto,Diesel,12700,4,460000,28000
0,2006,SemiAuto,Diesel,24800,2,350000,50000
0,2005,Manual,Diesel,9300,2,460000,23000
0,2008,SemiAuto,Diesel,6000,4,470000,23000
0,2009,SemiAuto,Petrol,29300,3,330000,36000
0,2008,SemiAuto,CNG,16800,4,480000,47000
0,2007,SemiAuto,Diesel,29400,5,580000,65000
0,2006,Manual,Petrol,27900,3,350000,58000
0,2006,SemiAuto,Diesel,8600,5,350000,36000
0,2008,SemiAuto,CNG,27000,2,460000,51000
1,2008,Auto,CNG,15700,3,630000,139000
0,2008,Manual,Petrol,11400,3,560000,27000
0,2004,SemiAuto,Petrol,11100,5,370000,61000
0,2006,Manual,Petrol,17800,2,370000,36000
0,2007,Auto,Diesel,30800,3,1010000,57000
0,2003,Manual,Petrol,14800,4,540000,69000
0,2006,SemiAuto,Petrol,23600,2,540000,33000
0,2003,Manual,Petrol,29300,4,330000,37000
0,2009,SemiAuto,Diesel,7800,2,420000,46000
0,2006,SemiAuto,Diesel,25600,3,570000,68000
0,2006,Manual,Petrol,6600,4,370000,29000
0,2007,SemiAuto,Diesel,7900,4,540000,32000
0,2009,SemiAuto,Diesel,30800,3,560000,32000
0,2004,Manual,Petrol,29500,5,500000,61000
0,2008,Manual,Diesel,30100,5,390000,74000
0,2005,Manual,Petrol,21900,3,440000,44000
0,2009,Manual,Petrol,30800,5,390000,49000
0,2007,SemiAuto,Diesel,29600,3,510000,63000
0,2007,SemiAuto,Petrol,12700,2,560000,63000
0,2004,Manual,Diesel,30000,2,350000,45000
0,2008,Manual,Diesel,26200,4,520000,43000
0,2009,SemiAuto,Diesel,22800,2,520000,32000
0,2006,SemiAuto,Diesel,8000,4,540000,21000
0,2006,SemiAuto,Diesel,18200,5,580000,67000
0,2009,Manual,CNG,29500,4,510000,57000
0,2005,Manual,Diesel,22200,5,420000,61000
0,2004,SemiAuto,Diesel,21900,3,570000,52000
0,2006,Manual,Diesel,21800,2,590000,47000
0,2007,SemiAuto,Diesel,18500,5,520000,51000
0,2008,SemiAuto,Diesel,15800,2,580000,34000
0,2005,Manual,Diesel,8100,2,490000,42000
